 Power, Latitude, Longitude
-58,21.139738,72.771439
-62,21.139738,72.771439
-62,21.139738,72.771439
-18,21.139738,72.771439
-50,21.139738,72.771439
-60,21.139738,72.771439
-60,21.139738,72.771439
-58,21.139738,72.771439
-62,21.139738,72.771439
-60,21.139738,72.771439
-54,21.139738,72.771439
-74,21.139759,72.771561
-74,21.139759,72.771561
-76,21.139759,72.771561
-74,21.139759,72.771561
-24,21.139782,72.77169
-78,21.139782,72.77169
-74,21.139782,72.77169
-76,21.139782,72.77169
-70,21.139782,72.77169
-80,21.139782,72.77169
-70,21.139801,72.771812
-70,21.139801,72.771812
-76,21.139801,72.771812
-76,21.139801,72.771812
-72,21.139801,72.771812
-72,21.139801,72.771812
-76,21.139801,72.771812
-18,21.139801,72.771812
-8,21.139801,72.771812
-72,21.139826,72.771942
-72,21.139826,72.771942
-18,21.139826,72.771942
-70,21.139826,72.771942
-16,21.139826,72.771942
-70,21.139826,72.771942
-76,21.139826,72.771942
-70,21.139826,72.771942
-70,21.139826,72.771942
-72,21.139845,72.772072
-22,21.139862,72.772194
-70,21.139862,72.772194
-70,21.139862,72.772194
-72,21.139862,72.772194
-72,21.139862,72.772194
-72,21.139862,72.772194
-68,21.139862,72.772194
-68,21.139862,72.772194
-76,21.139862,72.772194
-70,21.139862,72.772194
-68,21.139862,72.772194
-64,21.139862,72.772194
-74,21.139862,72.772194
-72,21.139862,72.772194
-78,21.139862,72.772194
-72,21.139862,72.772194
-78,21.139862,72.772194
-78,21.139862,72.772194
-80,21.139862,72.772194
-74,21.139862,72.772194
-70,21.139862,72.772194
-78,21.139862,72.772194
-72,21.139862,72.772194
-72,21.139862,72.772194
-74,21.139862,72.772194
-74,21.139862,72.772194
-72,21.139862,72.772194
-78,21.139883,72.772324
-66,21.139883,72.772324
-70,21.139883,72.772324
-78,21.139883,72.772324
-18,21.139883,72.772324
-14,21.139883,72.772324
-70,21.139883,72.772324
-70,21.139883,72.772324
-16,21.139883,72.772324
-72,21.139883,72.772324
-78,21.139906,72.772446
-76,21.139906,72.772446
-76,21.139906,72.772446
-72,21.139925,72.772568
-76,21.139925,72.772568
-74,21.139925,72.772568
-74,21.139925,72.772568
-78,21.139925,72.772568
-80,21.139925,72.772568
-76,21.139925,72.772568
-78,21.139944,72.77269
-72,21.139944,72.77269
-70,21.139944,72.77269
-80,21.139944,72.77269
-70,21.139944,72.77269
-76,21.139944,72.77269
-74,21.139944,72.77269
-70,21.139963,72.772789
-76,21.139963,72.772789
-74,21.139963,72.772789
-74,21.139963,72.772789
-78,21.139963,72.772789
-74,21.139963,72.772789
-20,21.139963,72.772789
-66,21.139963,72.772789
-66,21.139963,72.772789
-20,21.139963,72.772789
-8,21.139963,72.772789
-74,21.139982,72.772888
-68,21.139982,72.772888
-66,21.139982,72.772888
-66,21.139982,72.772888
-80,21.139982,72.772888
-66,21.139982,72.772888
-66,21.139982,72.772888
-66,21.139982,72.772888
-66,21.139982,72.772888
-66,21.139982,72.772888
-66,21.139982,72.772888
-66,21.139982,72.772888
-76,21.139982,72.772888
-78,21.139982,72.772888
-50,21.139997,72.772987
-22,21.139997,72.772987
-80,21.139997,72.772987
-76,21.139997,72.772987
-78,21.139997,72.772987
-76,21.140015,72.773071
-78,21.140015,72.773071
-72,21.140034,72.773155
-72,21.140034,72.773155
-74,21.140034,72.773155
-74,21.140034,72.773155
-72,21.140034,72.773155
-70,21.140034,72.773155
-74,21.140034,72.773155
-72,21.140034,72.773155
-74,21.140034,72.773155
-72,21.140034,72.773155
-70,21.140034,72.773155
-72,21.140034,72.773155
-74,21.140034,72.773155
-64,21.140049,72.773224
-66,21.140049,72.773224
-66,21.140049,72.773224
-66,21.140049,72.773224
-72,21.140049,72.773224
-70,21.140064,72.773285
-74,21.140076,72.773346
-80,21.140076,72.773346
-70,21.140076,72.773346
-70,21.140076,72.773346
-72,21.140091,72.773399
-16,21.140091,72.773399
-76,21.140091,72.773399
-20,21.140091,72.773399
-70,21.140091,72.773399
-78,21.140091,72.773399
-70,21.140091,72.773399
-20,21.140091,72.773399
-78,21.140091,72.773399
-66,21.140091,72.773399
-64,21.140091,72.773399
-66,21.140091,72.773399
-66,21.140091,72.773399
-66,21.140091,72.773399
-64,21.140091,72.773399
-72,21.1401,72.773453
-70,21.1401,72.773453
-68,21.140104,72.773483
-66,21.140104,72.773483
-74,21.140104,72.773483
-70,21.140104,72.773483
-72,21.140104,72.773483
-70,21.140104,72.773483
-68,21.140104,72.773483
-70,21.140104,72.773483
-72,21.140104,72.773483
-70,21.140104,72.773483
-72,21.140104,72.773483
-74,21.140116,72.773499
-72,21.140116,72.773499
-72,21.140116,72.773499
-16,21.140135,72.773506
-62,21.140135,72.773506
-68,21.140154,72.773506
-76,21.140154,72.773506
-74,21.140154,72.773506
-74,21.140154,72.773506
-68,21.140154,72.773506
-68,21.140154,72.773506
-68,21.140154,72.773506
-72,21.140154,72.773506
-66,21.140154,72.773506
-76,21.140154,72.773506
-20,21.140173,72.773499
-70,21.140173,72.773499
-74,21.140192,72.773491
-70,21.140192,72.773491
-76,21.140192,72.773491
-70,21.140192,72.773491
-70,21.140192,72.773491
-68,21.140192,72.773491
-68,21.140192,72.773491
-72,21.140192,72.773491
-76,21.140192,72.773491
-70,21.140192,72.773491
-76,21.140192,72.773491
-76,21.140192,72.773491
-10,21.140213,72.773483
-78,21.140213,72.773483
-16,21.140213,72.773483
-74,21.140213,72.773483
-74,21.140213,72.773483
-78,21.140213,72.773483
-16,21.140213,72.773483
-70,21.140213,72.773483
-72,21.140213,72.773483
-76,21.140213,72.773483
-78,21.140213,72.773483
-72,21.140213,72.773483
-72,21.140213,72.773483
-76,21.14024,72.773476
-64,21.14024,72.773476
-64,21.14024,72.773476
-66,21.14024,72.773476
-66,21.14024,72.773476
-66,21.14024,72.773476
-68,21.14024,72.773476
-68,21.14024,72.773476
-70,21.14024,72.773476
-76,21.14024,72.773476
-68,21.14024,72.773476
-70,21.14024,72.773476
-68,21.14024,72.773476
-70,21.14024,72.773476
-72,21.14024,72.773476
-70,21.14024,72.773476
-66,21.140268,72.773468
-66,21.140268,72.773468
-20,21.140268,72.773468
-70,21.140268,72.773468
-80,21.140268,72.773468
-72,21.140268,72.773468
-68,21.140268,72.773468
-70,21.140268,72.773468
-72,21.140299,72.77346
-72,21.140299,72.77346
-76,21.140299,72.77346
-70,21.140299,72.77346
-78,21.140299,72.77346
-78,21.140299,72.77346
-70,21.140299,72.77346
-70,21.140299,72.77346
-66,21.140299,72.77346
-64,21.140299,72.77346
-64,21.140299,72.77346
-66,21.140299,72.77346
-16,21.140299,72.77346
-70,21.140329,72.773453
-70,21.140329,72.773453
-16,21.140329,72.773453
-18,21.140329,72.773453
-70,21.140329,72.773453
-72,21.140329,72.773453
-76,21.140329,72.773453
-68,21.140329,72.773453
-74,21.140329,72.773453
-64,21.140329,72.773453
-60,21.140329,72.773453
-76,21.140329,72.773453
-62,21.140329,72.773453
-76,21.140369,72.773453
-78,21.140369,72.773453
-56,21.140369,72.773453
-58,21.140369,72.773453
-60,21.140369,72.773453
-74,21.140369,72.773453
-70,21.140369,72.773453
-70,21.140369,72.773453
-74,21.140369,72.773453
-72,21.140369,72.773453
-66,21.140369,72.773453
-66,21.140369,72.773453
-72,21.140369,72.773453
-74,21.140369,72.773453
-76,21.140369,72.773453
-66,21.140369,72.773453
-68,21.140369,72.773453
-78,21.140369,72.773453
-68,21.140421,72.773445
-70,21.140421,72.773445
-68,21.140421,72.773445
-60,21.140421,72.773445
-72,21.140421,72.773445
-66,21.140421,72.773445
-74,21.140421,72.773445
-66,21.140421,72.773445
-70,21.140472,72.773438
-70,21.140472,72.773438
-68,21.140472,72.773438
-66,21.140472,72.773438
-74,21.140472,72.773438
-78,21.140472,72.773438
-78,21.140472,72.773438
-74,21.140472,72.773438
-16,21.140472,72.773438
-76,21.140472,72.773438
-74,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-56,21.140472,72.773438
-78,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-16,21.140472,72.773438
-54,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-62,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-54,21.140472,72.773438
-56,21.140472,72.773438
-56,21.140472,72.773438
-62,21.140472,72.773438
-16,21.140472,72.773438
-8,21.140472,72.773438
-58,21.140528,72.773422
-58,21.140528,72.773422
-56,21.140528,72.773422
-54,21.140528,72.773422
-56,21.140528,72.773422
-56,21.140528,72.773422
-56,21.140528,72.773422
-58,21.140528,72.773422
-52,21.140528,72.773422
-52,21.140528,72.773422
-54,21.140528,72.773422
-54,21.140528,72.773422
-54,21.140528,72.773422
-54,21.140528,72.773422
-52,21.140528,72.773422
-54,21.140528,72.773422
-54,21.140528,72.773422
-54,21.140528,72.773422
-54,21.140528,72.773422
-72,21.140528,72.773422
-76,21.140528,72.773422
-68,21.140528,72.773422
-74,21.140528,72.773422
-76,21.140528,72.773422
-74,21.140528,72.773422
-74,21.140528,72.773422
-62,21.140528,72.773422
-66,21.140528,72.773422
-64,21.140528,72.773422
-62,21.140528,72.773422
-76,21.140589,72.773415
-66,21.140589,72.773415
-18,21.140589,72.773415
-18,21.140648,72.773407
-62,21.140648,72.773407
-60,21.140648,72.773407
-72,21.140648,72.773407
-68,21.140711,72.773407
-72,21.140711,72.773407
-66,21.140711,72.773407
-80,21.140711,72.773407
-76,21.140711,72.773407
-74,21.140711,72.773407
-72,21.140711,72.773407
-68,21.140711,72.773407
-18,21.140711,72.773407
-54,21.140711,72.773407
-56,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-16,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-52,21.140711,72.773407
-52,21.140711,72.773407
-52,21.140711,72.773407
-54,21.140711,72.773407
-54,21.140711,72.773407
-18,21.140711,72.773407
-52,21.140711,72.773407
-74,21.140783,72.773399
-70,21.140783,72.773399
-72,21.140783,72.773399
-74,21.140783,72.773399
-70,21.140858,72.773392
-20,21.140858,72.773392
-20,21.140858,72.773392
-70,21.140934,72.773384
-74,21.140934,72.773384
-74,21.140934,72.773384
-72,21.140934,72.773384
-70,21.140934,72.773384
-76,21.140934,72.773384
-74,21.140934,72.773384
-74,21.140934,72.773384
-76,21.140934,72.773384
-70,21.140934,72.773384
-68,21.140934,72.773384
-68,21.140934,72.773384
-66,21.140934,72.773384
-68,21.140934,72.773384
-68,21.140934,72.773384
-66,21.140934,72.773384
-72,21.140934,72.773384
-74,21.140934,72.773384
-70,21.141008,72.773376
-78,21.141008,72.773376
-66,21.141008,72.773376
-66,21.141008,72.773376
-16,21.141008,72.773376
-16,21.141008,72.773376
-66,21.141008,72.773376
-56,21.141094,72.773369
-56,21.141094,72.773369
-58,21.141094,72.773369
-56,21.141094,72.773369
-54,21.141094,72.773369
-68,21.141094,72.773369
-66,21.141094,72.773369
-66,21.141094,72.773369
-74,21.141094,72.773369
-74,21.141094,72.773369
-72,21.141094,72.773369
-70,21.141094,72.773369
-66,21.141186,72.773354
-72,21.141186,72.773354
-66,21.141186,72.773354
-70,21.141186,72.773354
-68,21.141186,72.773354
-74,21.141186,72.773354
-72,21.141186,72.773354
-64,21.141285,72.773338
-68,21.141285,72.773338
-66,21.141285,72.773338
-68,21.141285,72.773338
-68,21.141285,72.773338
-68,21.141285,72.773338
-72,21.141285,72.773338
-74,21.141285,72.773338
-64,21.141285,72.773338
-62,21.141285,72.773338
-76,21.141285,72.773338
-58,21.141285,72.773338
-62,21.141285,72.773338
-66,21.141285,72.773338
-66,21.141285,72.773338
-64,21.141285,72.773338
-60,21.141285,72.773338
-66,21.141285,72.773338
-66,21.141285,72.773338
-76,21.141285,72.773338
-56,21.141285,72.773338
-56,21.141285,72.773338
-74,21.141285,72.773338
-72,21.141285,72.773338
-48,21.141285,72.773338
-70,21.141285,72.773338
-78,21.141285,72.773338
-62,21.141394,72.773323
-66,21.141394,72.773323
-16,21.141394,72.773323
-66,21.141394,72.773323
-68,21.141394,72.773323
-72,21.141394,72.773323
-16,21.141394,72.773323
-70,21.141394,72.773323
-72,21.141394,72.773323
-72,21.141394,72.773323
-68,21.141394,72.773323
-66,21.141394,72.773323
-18,21.141394,72.773323
-68,21.141394,72.773323
-66,21.141394,72.773323
-62,21.141394,72.773323
-66,21.141394,72.773323
-66,21.141394,72.773323
-68,21.141499,72.773315
-70,21.141499,72.773315
-60,21.141499,72.773315
-62,21.141499,72.773315
-68,21.141499,72.773315
-66,21.141499,72.773315
-68,21.141499,72.773315
-68,21.141499,72.773315
-64,21.141499,72.773315
-60,21.141499,72.773315
-56,21.1416,72.773308
-68,21.1416,72.773308
-62,21.1416,72.773308
-64,21.1416,72.773308
-74,21.141693,72.7733
-68,21.141693,72.7733
-72,21.141693,72.7733
-66,21.141693,72.7733
-70,21.141693,72.7733
-70,21.141693,72.7733
-58,21.141693,72.7733
-56,21.141693,72.7733
-72,21.141693,72.7733
-68,21.141693,72.7733
-72,21.141693,72.7733
-72,21.141693,72.7733
-66,21.141693,72.7733
-66,21.141693,72.7733
-64,21.141693,72.7733
-70,21.141693,72.7733
-74,21.141693,72.7733
-74,21.141693,72.7733
-66,21.141693,72.7733
-74,21.141693,72.7733
-74,21.141693,72.7733
-72,21.141693,72.7733
-68,21.141693,72.7733
-64,21.141693,72.7733
-62,21.141693,72.7733
-72,21.141693,72.7733
-78,21.141693,72.7733
-76,21.141693,72.7733
-78,21.141693,72.7733
-62,21.141693,72.7733
-74,21.141788,72.773285
-72,21.141788,72.773285
-72,21.141788,72.773285
-74,21.141788,72.773285
-64,21.141788,72.773285
-66,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-8,21.141788,72.773285
-68,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-68,21.141788,72.773285
-66,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-70,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-68,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-70,21.141788,72.773285
-70,21.141788,72.773285
-66,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-64,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-68,21.141788,72.773285
-66,21.141788,72.773285
-68,21.141788,72.773285
-66,21.141788,72.773285
-66,21.141788,72.773285
-50,21.141788,72.773285
-70,21.14188,72.77327
-76,21.14188,72.77327
-72,21.14188,72.77327
-68,21.14188,72.77327
-70,21.14188,72.77327
-66,21.14188,72.77327
-68,21.14188,72.77327
-68,21.14188,72.77327
-72,21.14188,72.77327
-68,21.14188,72.77327
-72,21.14188,72.77327
-74,21.14188,72.77327
-68,21.14188,72.77327
-70,21.14188,72.77327
-68,21.14188,72.77327
-64,21.14188,72.77327
-64,21.14188,72.77327
-64,21.14188,72.77327
-62,21.14188,72.77327
-66,21.14188,72.77327
-70,21.14188,72.77327
-74,21.14188,72.77327
-66,21.14188,72.77327
-70,21.14188,72.77327
-62,21.14188,72.77327
-78,21.14188,72.77327
-62,21.141964,72.773254
-70,21.141964,72.773254
-80,21.141964,72.773254
-66,21.142038,72.773247
-64,21.142038,72.773247
-60,21.142038,72.773247
-56,21.142038,72.773247
-68,21.142038,72.773247
-72,21.142038,72.773247
-60,21.142038,72.773247
-62,21.142038,72.773247
-56,21.142038,72.773247
-60,21.142038,72.773247
-16,21.142038,72.773247
-14,21.142094,72.773232
-68,21.142094,72.773232
-66,21.142094,72.773232
-66,21.142094,72.773232
-14,21.142094,72.773232
-16,21.142094,72.773232
-70,21.142094,72.773232
-70,21.142094,72.773232
-72,21.142094,72.773232
-14,21.142094,72.773232
-76,21.142094,72.773232
-72,21.142132,72.773224
-76,21.14217,72.773224
-68,21.14217,72.773224
-76,21.14217,72.773224
-74,21.14217,72.773224
-72,21.14217,72.773224
-78,21.14217,72.773224
-72,21.14217,72.773224
-72,21.14217,72.773224
-72,21.14217,72.773224
-70,21.14217,72.773224
-70,21.14217,72.773224
-72,21.14217,72.773224
-66,21.142218,72.773216
-74,21.142218,72.773216
-54,21.142218,72.773216
-78,21.142218,72.773216
-68,21.142218,72.773216
-56,21.142218,72.773216
-68,21.142218,72.773216
-66,21.142218,72.773216
-72,21.142218,72.773216
-76,21.142218,72.773216
-68,21.142218,72.773216
-62,21.142218,72.773216
-74,21.142218,72.773216
-64,21.142218,72.773216
-70,21.142218,72.773216
-68,21.142218,72.773216
-72,21.142218,72.773216
-70,21.142218,72.773216
-74,21.142218,72.773216
-72,21.142218,72.773216
-16,21.142218,72.773216
-76,21.142218,72.773216
-68,21.142218,72.773216
-74,21.142218,72.773216
-16,21.142218,72.773216
-66,21.142218,72.773216
-80,21.142279,72.773209
-46,21.142279,72.773209
-48,21.142279,72.773209
-48,21.142279,72.773209
-48,21.142279,72.773209
-68,21.142279,72.773209
-70,21.142279,72.773209
-78,21.142349,72.773209
-56,21.142349,72.773209
-60,21.142349,72.773209
-64,21.142349,72.773209
-60,21.142349,72.773209
-56,21.142426,72.773201
-20,21.142426,72.773201
-62,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142426,72.773201
-64,21.142426,72.773201
-58,21.142426,72.773201
-68,21.142426,72.773201
-70,21.142426,72.773201
-62,21.142426,72.773201
-64,21.142426,72.773201
-64,21.142426,72.773201
-68,21.142426,72.773201
-64,21.142426,72.773201
-66,21.142426,72.773201
-70,21.142426,72.773201
-58,21.142426,72.773201
-70,21.142426,72.773201
-66,21.142426,72.773201
-66,21.142509,72.773193
-54,21.142509,72.773193
-70,21.142509,72.773193
-64,21.142509,72.773193
-76,21.142509,72.773193
-76,21.142509,72.773193
-76,21.142509,72.773193
-66,21.142509,72.773193
-16,21.142509,72.773193
-16,21.142509,72.773193
-68,21.142509,72.773193
-72,21.142509,72.773193
-72,21.142599,72.773193
-78,21.142599,72.773193
-80,21.142599,72.773193
-76,21.142599,72.773193
-74,21.142599,72.773193
-78,21.142698,72.773178
-78,21.142698,72.773178
-78,21.142698,72.773178
-60,21.142698,72.773178
-60,21.142698,72.773178
-56,21.142698,72.773178
-56,21.142698,72.773178
-54,21.142698,72.773178
-22,21.142698,72.773178
-22,21.142698,72.773178
-80,21.142799,72.773178
-80,21.142799,72.773178
-80,21.142799,72.773178
-78,21.142799,72.773178
-78,21.142799,72.773178
-78,21.142799,72.773178
-72,21.142799,72.773178
-74,21.142799,72.773178
-68,21.142799,72.773178
-76,21.142799,72.773178
-80,21.142799,72.773178
-76,21.142799,72.773178
-78,21.1429,72.77317
-74,21.1429,72.77317
-76,21.1429,72.77317
-16,21.1429,72.77317
-72,21.1429,72.77317
-14,21.1429,72.77317
-70,21.1429,72.77317
-70,21.1429,72.77317
-70,21.1429,72.77317
-68,21.1429,72.77317
-18,21.1429,72.77317
-72,21.1429,72.77317
-72,21.143177,72.773148
-80,21.143177,72.773148
-76,21.143177,72.773148
-76,21.143177,72.773148
-78,21.143177,72.773148
-82,21.143177,72.773148
-78,21.143177,72.773148
-78,21.143242,72.77314
-74,21.143242,72.77314
-78,21.143242,72.77314
-76,21.143242,72.77314
-72,21.143242,72.77314
-72,21.143242,72.77314
-18,21.143242,72.77314
-68,21.143242,72.77314
-68,21.143242,72.77314
-76,21.143242,72.77314
-72,21.143242,72.77314
-14,21.143242,72.77314
-70,21.143242,72.77314
-68,21.143242,72.77314
-78,21.143328,72.773132
-76,21.14336,72.773132
-78,21.14336,72.773132
-76,21.14336,72.773132
-76,21.14336,72.773132
-78,21.14336,72.773132
-78,21.14336,72.773132
-74,21.143398,72.773125
-72,21.143398,72.773125
-72,21.143398,72.773125
-16,21.143398,72.773125
-72,21.143398,72.773125
-74,21.143398,72.773125
-78,21.143398,72.773125
-60,21.143398,72.773125
-60,21.143398,72.773125
-60,21.143398,72.773125
-60,21.143398,72.773125
-64,21.143511,72.773117
-70,21.143511,72.773117
-22,21.143511,72.773117
-52,21.143574,72.773117
-52,21.143574,72.773117
-52,21.143574,72.773117
-52,21.143574,72.773117
-52,21.143574,72.773117
-64,21.143574,72.773117
-66,21.143574,72.773117
-76,21.143574,72.773117
-18,21.143639,72.773109
-70,21.143639,72.773109
-74,21.143639,72.773109
-76,21.143639,72.773109
-18,21.143639,72.773109
-74,21.143639,72.773109
-14,21.143639,72.773109
-76,21.143639,72.773109
-74,21.143639,72.773109
-76,21.143639,72.773109
-72,21.143709,72.773102
-76,21.143709,72.773102
-72,21.143709,72.773102
-70,21.143709,72.773102
-72,21.143709,72.773102
-76,21.143709,72.773102
-74,21.143709,72.773102
-70,21.143784,72.773102
-74,21.143784,72.773102
-50,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-50,21.143784,72.773102
-50,21.143784,72.773102
-52,21.143784,72.773102
-50,21.143784,72.773102
-50,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-52,21.143784,72.773102
-50,21.143784,72.773102
-74,21.143784,72.773102
-74,21.143784,72.773102
-70,21.143784,72.773102
-72,21.143852,72.773094
-74,21.143852,72.773094
-72,21.143852,72.773094
-66,21.143852,72.773094
-72,21.143852,72.773094
-70,21.143852,72.773094
-66,21.143852,72.773094
-64,21.143852,72.773094
-76,21.143852,72.773094
-78,21.143852,72.773094
-66,21.143852,72.773094
-76,21.143852,72.773094
-74,21.143852,72.773094
-74,21.143852,72.773094
-14,21.143852,72.773094
-8,21.143852,72.773094
-66,21.143906,72.773094
-64,21.143906,72.773094
-14,21.143906,72.773094
-4,21.143906,72.773094
-78,21.143906,72.773094
-16,21.143906,72.773094
-74,21.143906,72.773094
-76,21.143906,72.773094
-74,21.143906,72.773094
-78,21.143906,72.773094
-16,21.143972,72.773087
-18,21.143972,72.773087
-72,21.143972,72.773087
-72,21.143972,72.773087
-72,21.143972,72.773087
-50,21.143972,72.773087
-50,21.143972,72.773087
-50,21.143972,72.773087
-50,21.143972,72.773087
-74,21.143972,72.773087
-70,21.143972,72.773087
-72,21.143972,72.773087
-70,21.143972,72.773087
-66,21.144001,72.773087
-80,21.144001,72.773087
-62,21.144001,72.773087
-64,21.144001,72.773087
-62,21.144001,72.773087
-70,21.144001,72.773087
-16,21.144001,72.773087
-10,21.144001,72.773087
-76,21.144041,72.773087
-14,21.144041,72.773087
-64,21.144041,72.773087
-66,21.144041,72.773087
-64,21.144041,72.773087
-64,21.144041,72.773087
-64,21.144041,72.773087
-72,21.144041,72.773087
-8,21.144041,72.773087
-74,21.144041,72.773087
-78,21.144041,72.773087
-62,21.144041,72.773087
-62,21.144041,72.773087
-62,21.144041,72.773087
-62,21.144041,72.773087
-62,21.144041,72.773087
-72,21.144152,72.773079
-68,21.144152,72.773079
-18,21.144152,72.773079
-78,21.144152,72.773079
-78,21.144215,72.773071
-76,21.144215,72.773071
-58,21.144215,72.773071
-18,21.144215,72.773071
-66,21.144215,72.773071
-72,21.144361,72.773056
-76,21.144445,72.773048
-60,21.144445,72.773048
-62,21.144445,72.773048
-62,21.144445,72.773048
-60,21.144445,72.773048
-60,21.144445,72.773048
-70,21.144445,72.773048
-66,21.144445,72.773048
-64,21.144445,72.773048
-64,21.144445,72.773048
-78,21.144445,72.773048
-56,21.144533,72.773048
-70,21.144533,72.773048
-68,21.144533,72.773048
-64,21.144533,72.773048
-60,21.144533,72.773048
-54,21.144533,72.773048
-68,21.144533,72.773048
-68,21.144533,72.773048
-62,21.144533,72.773048
-72,21.144621,72.773041
-78,21.144621,72.773041
-70,21.144621,72.773041
-66,21.144621,72.773041
-76,21.144621,72.773041
-64,21.144712,72.773033
-60,21.144712,72.773033
-60,21.144712,72.773033
-70,21.144712,72.773033
-60,21.144712,72.773033
-60,21.1448,72.773026
-68,21.1448,72.773026
-66,21.1448,72.773026
-66,21.1448,72.773026
-62,21.1448,72.773026
-64,21.1448,72.773026
-66,21.1448,72.773026
-72,21.144882,72.77301
-72,21.144882,72.77301
-72,21.144882,72.77301
-56,21.144882,72.77301
-70,21.144882,72.77301
-56,21.144882,72.77301
-66,21.144882,72.77301
-74,21.144882,72.77301
-16,21.144882,72.77301
-60,21.144882,72.77301
-72,21.144882,72.77301
-68,21.144882,72.77301
-64,21.144882,72.77301
-56,21.144882,72.77301
-72,21.144882,72.77301
-62,21.144882,72.77301
-70,21.144941,72.773003
-72,21.144941,72.773003
-68,21.144941,72.773003
-70,21.144941,72.773003
-74,21.144987,72.772995
-72,21.144987,72.772995
-76,21.145029,72.772987
-64,21.145029,72.772987
-60,21.145029,72.772987
-60,21.145029,72.772987
-72,21.145029,72.772987
-70,21.145029,72.772987
-72,21.145029,72.772987
-70,21.145029,72.772987
-64,21.145029,72.772987
-68,21.145029,72.772987
-70,21.145029,72.772987
-70,21.145029,72.772987
-72,21.145029,72.772987
-66,21.145029,72.772987
-58,21.145029,72.772987
-68,21.145029,72.772987
-70,21.145029,72.772987
-68,21.145029,72.772987
-66,21.145029,72.772987
-66,21.145029,72.772987
-66,21.145029,72.772987
-66,21.145029,72.772987
-66,21.145029,72.772987
-74,21.145029,72.772987
-66,21.145029,72.772987
-68,21.145029,72.772987
-78,21.145029,72.772987
-76,21.145029,72.772987
-74,21.145029,72.772987
-68,21.145029,72.772987
-76,21.145029,72.772987
-70,21.145029,72.772987
-70,21.145029,72.772987
-76,21.145029,72.772987
-76,21.145029,72.772987
-64,21.145029,72.772987
-72,21.145081,72.772987
-76,21.145081,72.772987
-68,21.145081,72.772987
-76,21.145081,72.772987
-72,21.145081,72.772987
-76,21.145081,72.772987
-70,21.145081,72.772987
-76,21.145081,72.772987
-76,21.145081,72.772987
-16,21.145081,72.772987
-72,21.145081,72.772987
-76,21.145081,72.772987
-74,21.145081,72.772987
-76,21.145081,72.772987
-70,21.145081,72.772987
-78,21.145081,72.772987
-76,21.145081,72.772987
